ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
1156053485989336481;2021-11;0.02
1156053485989336481;2021-11;0.02
1156053485989336481;2021-11;0.02
1156053485989336481;2021-11;0.03
1156053485989336481;2021-11;0.09
1156053485989336481;2021-11;0.03
1156053485989336481;2021-11;0.33
1156053485989336481;2021-11;0.07
1156053485989336481;2021-11;0.09
1156053485989336481;2021-11;0.08
1156053485989336481;2021-11;0.07
1156053485989336481;2021-11;0.05
1156053485989336481;2021-11;0.07
1156053485989336481;2021-11;0.04
1156053485989336481;2021-11;0.02
1156053485989336481;2021-11;0.03
1156053485989336481;2021-11;0.03
3118152790263512426;2021-10;0.09
3118152790263512426;2021-10;0.12
3118152790263512426;2021-10;0.01
3118152790263512426;2021-10;0.04
3118152790263512426;2021-11;0.18
3118152790263512426;2021-11;0.1
3118152790263512426;2021-11;0.1
3118152790263512426;2021-11;0.15
2333404192508932057;2021-10;0.08
2333404192508932057;2021-10;0.08
2333404192508932057;2021-10;0.09
2333404192508932057;2021-11;0.09
5761480994209806499;2021-10;0.06
5761480994209806499;2021-10;0.105
5761480994209806499;2021-10;0.04
5761480994209806499;2021-10;0.1
5761480994209806499;2021-10;0.02
5761480994209806499;2021-10;0.05
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.07
5761480994209806499;2021-10;0.06
5761480994209806499;2021-10;0.02
5761480994209806499;2021-10;0.02
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.05
5761480994209806499;2021-10;0.04
5761480994209806499;2021-10;0.04
5761480994209806499;2021-11;0.02
5761480994209806499;2021-11;0.0
5761480994209806499;2021-11;0.01
5761480994209806499;2021-11;0.11
5761480994209806499;2021-11;0.05
5761480994209806499;2021-11;0.06
5761480994209806499;2021-11;0.08
5761480994209806499;2021-11;0.07
5761480994209806499;2021-11;0.1
5761480994209806499;2021-11;0.0
5761480994209806499;2021-11;0.01
5761480994209806499;2021-11;0.09
5761480994209806499;2021-11;0.0
5761480994209806499;2021-11;0.0
5761480994209806499;2021-11;0.01
5761480994209806499;2021-11;0.0
5761480994209806499;2021-11;0.02
984915269987074754;2021-10;0.14
984915269987074754;2021-10;0.08
984915269987074754;2021-10;0.12
984915269987074754;2021-10;0.08
984915269987074754;2021-11;0.17
8698916565946744099;2021-10;0.18
8015571584405428572;2021-10;0.1
8015571584405428572;2021-11;0.19
8529899700094903171;2021-10;0.09
8529899700094903171;2021-10;0.07
8529899700094903171;2021-10;0.05
8529899700094903171;2021-10;0.17
8529899700094903171;2021-10;0.08
8529899700094903171;2021-10;0.2
8529899700094903171;2021-10;0.06
8529899700094903171;2021-10;0.16
8529899700094903171;2021-10;0.07
8529899700094903171;2021-11;0.03
8529899700094903171;2021-11;0.05
8529899700094903171;2021-11;0.05
8529899700094903171;2021-11;0.05
8529899700094903171;2021-11;0.04
8529899700094903171;2021-11;0.05
8529899700094903171;2021-11;0.08
8529899700094903171;2021-11;0.1
8529899700094903171;2021-11;0.06
8529899700094903171;2021-11;0.06
8529899700094903171;2021-11;0.07
2119292203323657032;2021-10;0.09
2119292203323657032;2021-10;0.15
5462970244186515758;2021-10;0.04
5462970244186515758;2021-10;0.04
5462970244186515758;2021-10;0.02
5462970244186515758;2021-10;0.01
5462970244186515758;2021-10;0.02
5462970244186515758;2021-10;0.04
5462970244186515758;2021-10;0.04
5462970244186515758;2021-11;0.02
5462970244186515758;2021-11;0.09
5462970244186515758;2021-11;0.07
5462970244186515758;2021-11;0.04
5462970244186515758;2021-11;0.01
6964108750473070287;2021-10;0.03
6964108750473070287;2021-10;0.06
6964108750473070287;2021-10;0.03
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.02
6964108750473070287;2021-10;0.02
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.03
6964108750473070287;2021-10;0.02
6964108750473070287;2021-10;0.08
6964108750473070287;2021-10;0.25
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.1
6964108750473070287;2021-11;0.06
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.07
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.02
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.03
6964108750473070287;2021-11;0.0
6964108750473070287;2021-11;0.0
6828316696355015040;2021-10;0.05
7206599058451025691;2021-10;0.03
682352428813668634;2021-10;0.1
682352428813668634;2021-10;0.15
682352428813668634;2021-10;0.04
682352428813668634;2021-10;0.08
682352428813668634;2021-10;0.09
682352428813668634;2021-11;0.03
682352428813668634;2021-11;0.05
682352428813668634;2021-11;0.01
682352428813668634;2021-11;0.03
682352428813668634;2021-11;0.01
682352428813668634;2021-11;0.03
682352428813668634;2021-11;0.01
3829967475074118757;2021-10;0.03
3829967475074118757;2021-10;0.04
3829967475074118757;2021-10;0.03
3829967475074118757;2021-11;0.06
2726314736140152277;2021-10;0.39
2726314736140152277;2021-10;0.26
459290606780222306;2021-10;0.02
459290606780222306;2021-10;0.02
459290606780222306;2021-10;0.04
459290606780222306;2021-10;0.04
459290606780222306;2021-10;0.06
459290606780222306;2021-10;0.04
459290606780222306;2021-11;0.03
459290606780222306;2021-11;0.03
459290606780222306;2021-11;0.1
459290606780222306;2021-11;0.03
459290606780222306;2021-11;0.02
7141263195360679278;2021-10;0.08
7141263195360679278;2021-10;0.02
7141263195360679278;2021-10;0.07
7141263195360679278;2021-10;0.04
7141263195360679278;2021-10;0.05
7141263195360679278;2021-10;0.05
7141263195360679278;2021-11;0.03
7141263195360679278;2021-11;0.03
7141263195360679278;2021-11;0.12
7141263195360679278;2021-11;0.07
7910340581026492945;2021-10;0.02
7910340581026492945;2021-10;0.03
7910340581026492945;2021-10;0.05
7910340581026492945;2021-10;0.07
7910340581026492945;2021-10;0.02
7910340581026492945;2021-11;0.08
7910340581026492945;2021-11;0.0
3690886209682028027;2021-10;0.05
3690886209682028027;2021-10;0.04
3690886209682028027;2021-11;0.07
1579681122696922043;2021-10;0.08
5057726374207815794;2021-10;0.13
1661240395903230676;2021-10;0.01
1661240395903230676;2021-11;0.11
1661240395903230676;2021-11;0.06
1661240395903230676;2021-11;0.11
1661240395903230676;2021-11;0.06
1661240395903230676;2021-11;0.13
8079157452200263869;2021-10;0.24
1253437108265925705;2021-10;0.16
1253437108265925705;2021-10;0.04
1253437108265925705;2021-10;0.04
1253437108265925705;2021-10;0.14
1253437108265925705;2021-11;0.15
1253437108265925705;2021-11;0.02
4874157215501489741;2021-10;0.15
4874157215501489741;2021-10;0.12
4874157215501489741;2021-10;0.21
4874157215501489741;2021-10;0.09
4874157215501489741;2021-10;0.13
4874157215501489741;2021-11;0.02
4874157215501489741;2021-11;0.04
3511416927745338332;2021-10;0.11
3511416927745338332;2021-10;0.08
3511416927745338332;2021-11;0.18
2773493808492482979;2021-10;0.05
2773493808492482979;2021-10;0.05
7451017400765373278;2021-10;0.03
7451017400765373278;2021-10;0.01
7451017400765373278;2021-10;0.0
7451017400765373278;2021-11;0.04
7451017400765373278;2021-11;0.09
7451017400765373278;2021-11;0.13
3979129042322937623;2021-10;0.1
3979129042322937623;2021-10;0.04
3979129042322937623;2021-10;0.1
170089315547146305;2021-10;0.08
170089315547146305;2021-10;0.14
170089315547146305;2021-10;0.06
170089315547146305;2021-11;0.09
170089315547146305;2021-11;0.08
170089315547146305;2021-11;0.02
7325545718770538459;2021-10;0.09
7325545718770538459;2021-10;0.05
7325545718770538459;2021-10;0.08
7325545718770538459;2021-10;0.05
7325545718770538459;2021-10;0.04
7325545718770538459;2021-11;0.05
7325545718770538459;2021-11;0.07
7325545718770538459;2021-11;0.0
7325545718770538459;2021-11;0.0
7325545718770538459;2021-11;0.04
7325545718770538459;2021-11;0.02
7325545718770538459;2021-11;0.03
4972567100282306577;2021-10;0.17
4972567100282306577;2021-10;0.02
4972567100282306577;2021-10;0.17
4972567100282306577;2021-10;0.07
4972567100282306577;2021-11;0.02
4972567100282306577;2021-11;0.05
175003104385133396;2021-10;0.16
175003104385133396;2021-11;0.02
7398738404146260251;2021-10;0.11
7398738404146260251;2021-11;0.24
2658946240987854807;2021-10;0.07
2658946240987854807;2021-11;0.0
2658946240987854807;2021-11;0.0
2658946240987854807;2021-11;0.0
2658946240987854807;2021-11;0.11
326257359176916767;2021-10;0.19
8785648114090695180;2021-10;0.12
8785648114090695180;2021-11;0.17
8785648114090695180;2021-11;0.07
8784237149961904;2021-10;0.02
8784237149961904;2021-10;0.1
8784237149961904;2021-10;0.02
8784237149961904;2021-10;0.01
8784237149961904;2021-11;0.02
8784237149961904;2021-11;0.01
8784237149961904;2021-11;0.0
8784237149961904;2021-11;0.0
6759864637454708017;2021-10;0.03
6759864637454708017;2021-10;0.03
6759864637454708017;2021-10;0.04
6759864637454708017;2021-10;0.04
6759864637454708017;2021-10;0.04
6759864637454708017;2021-11;0.04
6759864637454708017;2021-11;0.07
5694881483989656694;2021-10;0.05
5694881483989656694;2021-10;0.08
5694881483989656694;2021-11;0.01
5694881483989656694;2021-11;0.04
209314261782935157;2021-10;0.22
2759416556905651870;2021-10;0.37
2759416556905651870;2021-11;0.42
2022367282554149730;2021-10;0.14
2022367282554149730;2021-10;0.02
2022367282554149730;2021-10;0.04
2022367282554149730;2021-10;0.06
2022367282554149730;2021-10;0.14
2022367282554149730;2021-11;0.02
2022367282554149730;2021-11;0.04
2022367282554149730;2021-11;0.04
2022367282554149730;2021-11;0.03
2022367282554149730;2021-11;0.04
2022367282554149730;2021-11;0.02
8173830874846355280;2021-10;0.11
8173830874846355280;2021-10;0.04
8173830874846355280;2021-10;0.12
8173830874846355280;2021-10;0.23666666666666664
8173830874846355280;2021-10;0.03
8173830874846355280;2021-10;0.13
8173830874846355280;2021-10;0.20666666666666664
8173830874846355280;2021-10;0.20666666666666664
8173830874846355280;2021-10;0.03
8173830874846355280;2021-10;0.12
8173830874846355280;2021-11;0.09
8173830874846355280;2021-11;0.09
8173830874846355280;2021-11;0.15
8173830874846355280;2021-11;0.36
8173830874846355280;2021-11;0.07
8173830874846355280;2021-11;0.04
8173830874846355280;2021-11;0.1
8173830874846355280;2021-11;0.07
8173830874846355280;2021-11;0.18
8173830874846355280;2021-11;0.07
8173830874846355280;2021-11;0.12
8173830874846355280;2021-11;0.08
8173830874846355280;2021-11;0.1
8173830874846355280;2021-11;0.09
8173830874846355280;2021-11;0.03
8173830874846355280;2021-11;0.09
3382624494518753363;2021-10;0.06
3382624494518753363;2021-10;0.14
3382624494518753363;2021-11;0.05
3382624494518753363;2021-11;0.03
3382624494518753363;2021-11;0.12
2123312420728961012;2021-10;0.04
2123312420728961012;2021-10;0.11
2123312420728961012;2021-10;0.02
5082813456193598086;2021-10;0.16
5082813456193598086;2021-10;0.1
5082813456193598086;2021-10;0.11
3279078057358159966;2021-10;0.08
4334472256949955221;2021-10;0.11
4334472256949955221;2021-10;0.09
4334472256949955221;2021-10;0.0
4334472256949955221;2021-10;0.1
4334472256949955221;2021-11;0.15
4334472256949955221;2021-11;0.05
4347826483121154490;2021-10;0.04
4347826483121154490;2021-10;0.09
4347826483121154490;2021-10;0.01
4347826483121154490;2021-10;0.04
4347826483121154490;2021-11;0.07
4347826483121154490;2021-11;0.05
4347826483121154490;2021-11;0.0
4347826483121154490;2021-11;0.05
4347826483121154490;2021-11;0.03
819552547620904652;2021-10;0.14
819552547620904652;2021-10;0.02
819552547620904652;2021-10;0.1
819552547620904652;2021-10;0.09
819552547620904652;2021-11;0.19
8596605705893456305;2021-10;0.1
8596605705893456305;2021-10;0.06
8596605705893456305;2021-10;0.02
8596605705893456305;2021-11;0.09
8596605705893456305;2021-11;0.01
8919892162361650175;2021-10;0.06
8919892162361650175;2021-10;0.13
8919892162361650175;2021-10;0.14
8919892162361650175;2021-11;0.06
8919892162361650175;2021-11;0.03
2033394215069562776;2021-10;0.07
2033394215069562776;2021-10;0.05
2033394215069562776;2021-11;0.07
2033394215069562776;2021-11;0.07
2033394215069562776;2021-11;0.02
1069093308328204542;2021-10;0.12
1069093308328204542;2021-10;0.03
3941676647656952109;2021-10;0.35
3941676647656952109;2021-10;0.38
3941676647656952109;2021-11;0.27
3941676647656952109;2021-11;0.3
3941676647656952109;2021-11;0.29
2451708306555441014;2021-10;0.03
2451708306555441014;2021-11;0.04
3812760626052898456;2021-10;0.06
3812760626052898456;2021-11;0.01
1366416810235233769;2021-10;0.17
1366416810235233769;2021-10;0.12
1366416810235233769;2021-10;0.02
1366416810235233769;2021-11;0.08
1366416810235233769;2021-11;0.03
2302464746243069589;2021-10;0.08
2302464746243069589;2021-10;0.05
2302464746243069589;2021-11;0.09
4850722092974676955;2021-10;0.19
6367769402148499693;2021-10;0.02
6367769402148499693;2021-10;0.09
6367769402148499693;2021-11;0.07
4935929591787890253;2021-10;0.06
4935929591787890253;2021-10;0.07
4935929591787890253;2021-11;0.09
4935929591787890253;2021-11;0.11
314309872114206760;2021-10;0.1
5369576709077493659;2021-10;0.03
5369576709077493659;2021-10;0.0
5369576709077493659;2021-11;0.12
5369576709077493659;2021-11;0.02
5369576709077493659;2021-11;0.01
5810778736737569699;2021-10;0.03
5810778736737569699;2021-10;0.08
5810778736737569699;2021-11;0.04
5810778736737569699;2021-11;0.05
1088521227159442264;2021-10;0.12
1088521227159442264;2021-10;0.07
1088521227159442264;2021-10;0.14
1088521227159442264;2021-10;0.11
1088521227159442264;2021-11;0.11
1088521227159442264;2021-11;0.04
1088521227159442264;2021-11;0.31
1088521227159442264;2021-11;0.09
6518776090651183119;2021-10;0.33
1551531256789550891;2021-10;0.09
1551531256789550891;2021-10;0.09
1551531256789550891;2021-11;0.13
2083323809219952960;2021-10;0.04
2083323809219952960;2021-10;0.02
2083323809219952960;2021-10;0.01
2083323809219952960;2021-10;0.03
2083323809219952960;2021-11;0.01
2083323809219952960;2021-11;0.02
2083323809219952960;2021-11;0.02
2083323809219952960;2021-11;0.04
1292049196559782171;2021-10;0.06
1292049196559782171;2021-10;0.05
1292049196559782171;2021-10;0.01
1292049196559782171;2021-10;0.01
1292049196559782171;2021-10;0.05
1292049196559782171;2021-10;0.02
1292049196559782171;2021-11;0.05
1292049196559782171;2021-11;0.06
1292049196559782171;2021-11;0.01
1292049196559782171;2021-11;0.02
1292049196559782171;2021-11;0.03
3591324331706630867;2021-10;0.01
3591324331706630867;2021-10;0.1
3591324331706630867;2021-11;0.03
2382123267535341265;2021-10;0.03
8609938720215175911;2021-10;0.12
8609938720215175911;2021-10;0.06
8609938720215175911;2021-10;0.01
8609938720215175911;2021-10;0.01
8609938720215175911;2021-11;0.02
8609938720215175911;2021-11;0.06
8609938720215175911;2021-11;0.02
8609938720215175911;2021-11;0.19
8609938720215175911;2021-11;0.02
2808145376905474927;2021-10;0.07
2808145376905474927;2021-11;0.01
2808145376905474927;2021-11;0.01
7750874287225529604;2021-10;0.05
7750874287225529604;2021-10;0.06
7750874287225529604;2021-10;0.06
7750874287225529604;2021-11;0.03
7750874287225529604;2021-11;0.05
6969348581033924947;2021-10;0.06
6969348581033924947;2021-10;0.07
6969348581033924947;2021-10;0.14
6969348581033924947;2021-10;0.025
6969348581033924947;2021-10;0.02
6969348581033924947;2021-11;0.07
6969348581033924947;2021-11;0.13
6969348581033924947;2021-11;0.19
6969348581033924947;2021-11;0.19
6969348581033924947;2021-11;0.11
5931905128207886847;2021-10;0.15
8252215766413781202;2021-10;0.02
2645324649046215594;2021-10;0.01
2645324649046215594;2021-10;0.02
2645324649046215594;2021-10;0.02
2645324649046215594;2021-10;0.08
2645324649046215594;2021-11;0.07
2645324649046215594;2021-11;0.06
2645324649046215594;2021-11;0.04
2645324649046215594;2021-11;0.02
2645324649046215594;2021-11;0.06
6916556752218696485;2021-10;0.02
6916556752218696485;2021-10;0.05
6916556752218696485;2021-10;0.06
6916556752218696485;2021-10;0.01
6916556752218696485;2021-10;0.07
6916556752218696485;2021-10;0.05
6916556752218696485;2021-10;0.02
6916556752218696485;2021-10;0.01
6916556752218696485;2021-10;0.02
6916556752218696485;2021-10;0.02
6916556752218696485;2021-11;0.24
6916556752218696485;2021-11;0.02
6916556752218696485;2021-11;0.14
6916556752218696485;2021-11;0.1
6916556752218696485;2021-11;0.01
6916556752218696485;2021-11;0.02
6916556752218696485;2021-11;0.055
6916556752218696485;2021-11;0.04
4210463673385510745;2021-10;0.09
4210463673385510745;2021-10;0.04
4210463673385510745;2021-11;0.4
4210463673385510745;2021-11;0.06
4210463673385510745;2021-11;0.03
4679462479444735708;2021-10;0.06
4679462479444735708;2021-10;0.26
4679462479444735708;2021-10;0.02
4679462479444735708;2021-11;0.05
4679462479444735708;2021-11;0.06
4237135112070444140;2021-10;0.14
4237135112070444140;2021-10;0.14
4237135112070444140;2021-11;0.22
7177785309735471560;2021-10;0.15
7177785309735471560;2021-10;0.01
7177785309735471560;2021-10;0.09
7177785309735471560;2021-10;0.06
7177785309735471560;2021-11;0.05
7177785309735471560;2021-11;0.08
7177785309735471560;2021-11;0.13
1097345589386012260;2021-10;0.07
1097345589386012260;2021-10;0.08
1097345589386012260;2021-11;0.05
1097345589386012260;2021-11;0.03
8385636129786687263;2021-10;0.01
8385636129786687263;2021-10;0.04
8385636129786687263;2021-11;0.01
873223039957991123;2021-10;0.14
8313765100460016738;2021-10;0.06
8313765100460016738;2021-10;0.11
8313765100460016738;2021-10;0.29
8313765100460016738;2021-10;0.13
8313765100460016738;2021-11;0.06
8163895533020293251;2021-10;0.23
8163895533020293251;2021-10;0.3
8163895533020293251;2021-11;0.27
8163895533020293251;2021-11;0.27
7930925883736021864;2021-10;0.05
7930925883736021864;2021-10;0.08
7930925883736021864;2021-10;0.03
7930925883736021864;2021-10;0.06
7930925883736021864;2021-10;0.05
7930925883736021864;2021-10;0.01
7930925883736021864;2021-10;0.02
7930925883736021864;2021-10;0.06
7930925883736021864;2021-10;0.06
7930925883736021864;2021-11;0.11
7930925883736021864;2021-11;0.06
7930925883736021864;2021-11;0.06
7930925883736021864;2021-11;0.14
7930925883736021864;2021-11;0.03
7930925883736021864;2021-11;0.04
7930925883736021864;2021-11;0.01
7930925883736021864;2021-11;0.06
7930925883736021864;2021-11;0.1
5577659616907513811;2021-10;0.0
5577659616907513811;2021-11;0.21
5577659616907513811;2021-11;0.05
2771214050521171719;2021-10;0.02
2771214050521171719;2021-11;0.05
2771214050521171719;2021-11;0.03
2771214050521171719;2021-11;0.06
824632039241482307;2021-10;0.185
4071158585850879204;2021-10;0.1
4071158585850879204;2021-10;0.07
4071158585850879204;2021-11;0.06
4071158585850879204;2021-11;0.19
4071158585850879204;2021-11;0.01
4071158585850879204;2021-11;0.05
6486277549325701534;2021-10;0.04
6486277549325701534;2021-11;0.04
4995217181024687397;2021-10;0.151
4995217181024687397;2021-10;0.11
4995217181024687397;2021-11;0.12
4995217181024687397;2021-11;0.08416666666666667
2870813069335519467;2021-10;0.11
340285351737204923;2021-10;0.14
340285351737204923;2021-10;0.11
340285351737204923;2021-10;0.13
8287608084245946173;2021-10;0.08
8287608084245946173;2021-10;0.02
8287608084245946173;2021-10;0.04
8287608084245946173;2021-10;0.05
8287608084245946173;2021-11;0.07
8287608084245946173;2021-11;0.02
8287608084245946173;2021-11;0.06
8287608084245946173;2021-11;0.07
1977574645216036803;2021-10;0.04
1977574645216036803;2021-11;0.14
1977574645216036803;2021-11;0.14
4571290108043699959;2021-10;0.02
4571290108043699959;2021-10;0.05
4571290108043699959;2021-11;0.04
4571290108043699959;2021-11;0.08
4571290108043699959;2021-11;0.01
4571290108043699959;2021-11;0.04
4571290108043699959;2021-11;0.01
3095686599956852697;2021-10;0.04
3095686599956852697;2021-10;0.01
3095686599956852697;2021-11;0.04
3095686599956852697;2021-11;0.04
4593070249039532001;2021-10;0.03
4593070249039532001;2021-11;0.08
4593070249039532001;2021-11;0.06
4045739494965095560;2021-10;0.03
4045739494965095560;2021-10;0.05
4045739494965095560;2021-10;0.08
4045739494965095560;2021-10;0.07
4045739494965095560;2021-10;0.13
4045739494965095560;2021-11;0.07
4045739494965095560;2021-11;0.01
4045739494965095560;2021-11;0.13
4045739494965095560;2021-11;0.13
4045739494965095560;2021-11;0.02
4045739494965095560;2021-11;0.03
4045739494965095560;2021-11;0.04
7085295800541340563;2021-10;0.07
7085295800541340563;2021-10;0.15
7085295800541340563;2021-10;0.03
7085295800541340563;2021-10;0.07
7085295800541340563;2021-10;0.06
7085295800541340563;2021-10;0.01
7085295800541340563;2021-11;0.05
7085295800541340563;2021-11;0.0
7085295800541340563;2021-11;0.0
6238903426443761049;2021-10;0.06
6238903426443761049;2021-10;0.05
6238903426443761049;2021-10;0.01
6238903426443761049;2021-10;0.01
6238903426443761049;2021-10;0.05
6238903426443761049;2021-10;0.04
6238903426443761049;2021-10;0.02
6238903426443761049;2021-11;0.11
6238903426443761049;2021-11;0.06
6238903426443761049;2021-11;0.0
8826489829259520138;2021-10;0.0
8826489829259520138;2021-11;0.04
8826489829259520138;2021-11;0.23
8826489829259520138;2021-11;0.03
5166128847048245697;2021-10;0.08
5166128847048245697;2021-10;0.06
5166128847048245697;2021-10;0.07
5166128847048245697;2021-11;0.07
5166128847048245697;2021-11;0.06
4465150716052427320;2021-10;0.02
4465150716052427320;2021-11;0.03
4465150716052427320;2021-11;0.02
4465150716052427320;2021-11;0.03
7595945751692012281;2021-10;0.04
7595945751692012281;2021-10;0.08
2493305884832539159;2021-10;0.03
2493305884832539159;2021-10;0.11
324916756972236008;2021-10;0.05
324916756972236008;2021-10;0.01
324916756972236008;2021-10;0.02
324916756972236008;2021-10;0.0
324916756972236008;2021-10;0.02
324916756972236008;2021-11;0.08
324916756972236008;2021-11;0.01
8994944800097997361;2021-10;0.01
8994944800097997361;2021-11;0.0
8994944800097997361;2021-11;0.0
8706851346184249504;2021-10;0.18
8706851346184249504;2021-10;0.17
8706851346184249504;2021-11;0.09
8706851346184249504;2021-11;0.03
3713742318997880410;2021-10;0.07
3713742318997880410;2021-10;0.07
1708019696828098378;2021-10;0.12
1708019696828098378;2021-10;0.1
1708019696828098378;2021-11;0.01
3022528659032597047;2021-10;0.01
3022528659032597047;2021-10;0.02
3022528659032597047;2021-11;0.08
3022528659032597047;2021-11;0.0
7708030042671632236;2021-10;0.07
7708030042671632236;2021-10;0.03
7708030042671632236;2021-10;0.01
5440313607363845188;2021-10;0.08
5440313607363845188;2021-11;0.12
5383359512938607117;2021-10;0.01
3263212305228307743;2021-10;0.17
3263212305228307743;2021-11;0.03
3263212305228307743;2021-11;0.07
2598475569074240783;2021-10;0.04
2598475569074240783;2021-10;0.06
2598475569074240783;2021-11;0.02
1617695035450525647;2021-10;0.11
1617695035450525647;2021-10;0.11
1617695035450525647;2021-10;0.05
1617695035450525647;2021-10;0.04
1617695035450525647;2021-10;0.08
1617695035450525647;2021-10;0.08
1617695035450525647;2021-11;0.07
3634047863995720708;2021-10;0.07
3634047863995720708;2021-10;0.16
1951407691087813358;2021-10;0.06
1951407691087813358;2021-11;0.02
1951407691087813358;2021-11;0.04
6817075905797098547;2021-10;0.15
6817075905797098547;2021-10;0.18
6817075905797098547;2021-10;0.15
6817075905797098547;2021-11;0.11
644457054514416604;2021-10;0.3
472772897496154354;2021-10;0.05
472772897496154354;2021-11;0.17
2550506309527280168;2021-10;0.01
6681781879793693802;2021-10;0.11
6681781879793693802;2021-11;0.09
4008627434689715639;2021-10;0.19
4008627434689715639;2021-11;0.55
5753677550753111444;2021-10;0.01
5753677550753111444;2021-10;0.01
5753677550753111444;2021-10;0.11
5753677550753111444;2021-10;0.02
5753677550753111444;2021-11;0.0375
6198047969028248384;2021-10;0.09
6198047969028248384;2021-10;0.06
6198047969028248384;2021-11;0.14
924957821424248698;2021-10;0.1
924957821424248698;2021-10;0.08
924957821424248698;2021-10;0.05
924957821424248698;2021-11;0.17
924957821424248698;2021-11;0.18
1003144834589372198;2021-10;0.02
1003144834589372198;2021-10;0.12
1003144834589372198;2021-10;0.15
1003144834589372198;2021-10;0.12
1003144834589372198;2021-10;0.06
1003144834589372198;2021-10;0.11
1003144834589372198;2021-11;0.09
1003144834589372198;2021-11;0.13
1003144834589372198;2021-11;0.04
1003144834589372198;2021-11;0.08
1003144834589372198;2021-11;0.03
1003144834589372198;2021-11;0.15
1003144834589372198;2021-11;0.03
1003144834589372198;2021-11;0.05
6858769421191999702;2021-10;0.03
6858769421191999702;2021-11;0.03
7707459425750676368;2021-10;0.46
1467843186411742274;2021-10;0.01
1467843186411742274;2021-11;0.14
1467843186411742274;2021-11;0.04
2006188298374001315;2021-10;0.07
2006188298374001315;2021-11;0.07
8512214463586144353;2021-10;0.04
8512214463586144353;2021-10;0.04
8512214463586144353;2021-11;0.05
8512214463586144353;2021-11;0.19
1477629972594346481;2021-10;0.01
1477629972594346481;2021-11;0.04
1477629972594346481;2021-11;0.06
3660744270380078352;2021-10;0.1
3660744270380078352;2021-10;0.11
3660744270380078352;2021-11;0.05
3660744270380078352;2021-11;0.21
3660744270380078352;2021-11;0.02
3660744270380078352;2021-11;0.215
417157680860985231;2021-10;0.03
417157680860985231;2021-10;0.36
417157680860985231;2021-10;0.02
417157680860985231;2021-10;0.03
417157680860985231;2021-10;0.03
417157680860985231;2021-10;0.06
417157680860985231;2021-11;0.09
417157680860985231;2021-11;0.02
417157680860985231;2021-11;0.08
417157680860985231;2021-11;0.01
524026009392362402;2021-10;0.52
8348574220426911086;2021-10;0.09
8348574220426911086;2021-10;0.11
8348574220426911086;2021-10;0.08
8348574220426911086;2021-10;0.06
8348574220426911086;2021-11;0.07
187117706370645370;2021-10;0.02
187117706370645370;2021-10;0.01
187117706370645370;2021-10;0.05
187117706370645370;2021-11;0.1
187117706370645370;2021-11;0.01
187117706370645370;2021-11;0.02
187117706370645370;2021-11;0.01
8255085612985072878;2021-10;0.1
8255085612985072878;2021-11;0.1
8255085612985072878;2021-11;0.17
8343941262792249232;2021-10;0.04
8343941262792249232;2021-10;0.0
8343941262792249232;2021-10;0.01
8343941262792249232;2021-10;0.02
8343941262792249232;2021-11;0.06
3977861004707764824;2021-10;0.065
3977861004707764824;2021-10;0.035
3977861004707764824;2021-10;0.05
3977861004707764824;2021-10;0.03
3977861004707764824;2021-10;0.04
3977861004707764824;2021-10;0.04
3977861004707764824;2021-10;0.03
3977861004707764824;2021-10;0.02
3977861004707764824;2021-10;0.02
3977861004707764824;2021-11;0.01
3977861004707764824;2021-11;0.005
3977861004707764824;2021-11;0.09
3977861004707764824;2021-11;0.02
3977861004707764824;2021-11;0.05
3977861004707764824;2021-11;0.01
3977861004707764824;2021-11;0.09
7458891296671174680;2021-10;0.31
7458891296671174680;2021-10;0.1
2371917341091102894;2021-10;0.12
2371917341091102894;2021-10;0.14
2371917341091102894;2021-10;0.09
465309249432033993;2021-10;0.0
465309249432033993;2021-10;0.01
465309249432033993;2021-10;0.0
465309249432033993;2021-11;0.09
465309249432033993;2021-11;0.08
465309249432033993;2021-11;0.09
465309249432033993;2021-11;0.07
1717812527056208209;2021-10;0.13
1717812527056208209;2021-11;0.07
3629889536335411116;2021-10;0.06
2408009918678280470;2021-10;0.01
2408009918678280470;2021-10;0.01
2408009918678280470;2021-10;0.01
2408009918678280470;2021-10;0.02
2408009918678280470;2021-10;0.01
2408009918678280470;2021-10;0.01
2408009918678280470;2021-11;0.06
2408009918678280470;2021-11;0.03
2408009918678280470;2021-11;0.03
2408009918678280470;2021-11;0.03
5883155883105348987;2021-10;0.04
5883155883105348987;2021-10;0.13
